Date,Adress,Size,Rooms,Broker,Rent,Price,NearbyPOIs,Latitude,Longitude,PricePerKvm
20170927.0,Alströmergatan 32H,28.0,1.0,Wallenberg Fastighetsförmedling,1372.0,2875000.0,405.0,59.33722936277729,18.02581787109375,102679.0
20170927.0,Harpsundsvägen 155,28.5,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Bandhagen,1670.0,2200000.0,20.0,59.26010286738892,18.046417236328125,77193.0
20170927.0,Tomtebogatan 12,29.0,1.0,Innerstadsspecialisten S AB,1084.0,3100000.0,542.0,59.341431235306,18.0340576171875,106897.0
20170927.0,Klintbacken 3,28.0,1.0,Svenska Mäklarhuset Bromma,1913.0,2200000.0,107.0,59.35963334384675,17.955780029296875,78571.0
20170926.0,Gröndalsvägen 48,26.0,1.0,Mäklarringen Hägersten/Skärholmen/Älvsjö,1937.0,2350000.0,163.0,59.31551140615839,18.00933837890625,90385.0
20170926.0,Cedergrensvägen 16,28.5,2.0,Notar,1463.0,2350000.0,91.0,59.302894609713576,18.0010986328125,82456.0
20170924.0,Bällstavägen 201,30.0,1.0,Notar,2401.0,1850000.0,15.0,59.356133696204125,17.91046142578125,61667.0
20170922.0,Kallforsvägen 2,30.0,1.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,1912.0,2020000.0,24.0,59.27203384129598,18.0450439453125,67333.0
20170922.0,Sågargatan 16,29.0,1.0,MOHV Solna,1912.0,2740000.0,516.0,59.314109771032584,18.09173583984375,94483.0
20170922.0,Flintbacken 2,29.5,1.0,BOSTHLM Fastighetsmäklare AB,1272.0,2520000.0,382.0,59.31060543041464,18.050537109375,85424.0
20170921.0,Malmgårdsvägen 20,27.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1537.0,2730000.0,626.0,59.3092035930421,18.0889892578125,101111.0
20170921.0,Nystadsgatan 15,29.0,1.0,HusmanHagberg Kista,2162.0,1430000.0,13.0,59.41418114213934,17.918701171875,49310.0
20170921.0,Ringvägen 151 B (Gårdshus),29.0,1.0,Södermäklarna,1676.0,2770000.0,774.0,59.3092035930421,18.08349609375,95517.0
20170921.0,Tjurbergsgatan 34,26.0,1.0,BOSTHLM Fastighetsmäklare AB,1517.0,2660000.0,882.0,59.31060543041464,18.072509765625,102308.0
20170921.0,Björketorpsvägen 11,28.0,1.0,HusmanHagberg Bromma,1850.0,2025000.0,42.0,59.35543372337399,17.889862060546875,72321.0
20170920.0,Sandfjärdsgatan 33,27.0,1.0,Fastighetsbyrån Årsta,1994.0,2300000.0,67.0,59.29448081136921,18.046417236328125,85185.0
20170920.0,Mörsilsgatan 8,29.0,1.0,Fastighetsbyrån Hässelby/Vällingby/Spånga,1903.0,1825000.0,35.0,59.365931800330245,17.873382568359375,62931.0
20170920.0,Roslagsgatan 62,26.5,1.0,Notar,1196.0,2690000.0,966.0,59.35053350939106,18.0560302734375,101509.0
20170920.0,Knektvägen 15,28.5,1.0,ERA Enskede-Farsta kontoret,1754.0,2210000.0,22.0,59.2622086370172,18.08212280273437,77544.0
20170920.0,Furusundsgatan 18,26.0,1.0,Notar,1241.0,2650000.0,192.0,59.34633276298826,18.0999755859375,101923.0
20170920.0,Valhallavägen 53,26.0,2.0,Erik Olsson Fastighetsförmedling,1697.0,2700000.0,1200.0,59.34703292347968,18.0670166015625,103846.0
20170920.0,Doktor Abelins Gata 6,26.0,1.0,BOSTHLM Fastighetsmäklare AB,1408.0,2920000.0,892.0,59.31551140615839,18.054656982421875,112308.0
20170919.0,Bastuhagsvägen 55,29.0,1.0,BOSTHLM Fastighetsmäklare AB,1985.0,2450000.0,24.0,59.27484052203332,18.046417236328125,84483.0
20170919.0,Cedergrensvägen 16,28.5,2.0,Notar,1463.0,2350000.0,91.0,59.302894609713576,18.0010986328125,82456.0
20170919.0,Vitalisvägen 6,27.0,1.0,Erik Olsson Fastighetsförmedling,1536.0,2800000.0,130.0,59.33022508672785,18.005218505859375,103704.0
20170918.0,Kommendörsgatan 39,26.0,1.0,Bjurfors Östermalm/Lidingö,792.0,2950000.0,700.0,59.33722936277729,18.087615966796875,113462.0
20170917.0,Heleneborgsgatan 9B,25.5,1.0,ERA Bostad Sthlm,1453.0,3100000.0,512.0,59.319015241183074,18.03817749023437,121569.0
20170915.0,Sankt Eriksgatan 40,29.0,2.0,Fastighetsbyrån Stockholm - Kungsholmen,345.0,3200000.0,605.0,59.333727405256454,18.032684326171875,110345.0
20170915.0,Cedergrensvägen 16,26.0,2.0,Notar,1334.0,2150000.0,91.0,59.302894609713576,18.0010986328125,82692.0
20170915.0,Alströmergatan 49,28.0,1.0,Erik Olsson Fastighetsförmedling,1806.0,2600000.0,408.0,59.33652900015258,18.02581787109375,92857.0
20170915.0,Stenkvistavägen 9,30.0,1.0,Svensk Fastighetsförmedling Älvsjö,2088.0,2250000.0,23.0,59.26571796386734,18.03955078125,75000.0
20170914.0,Sandfjärdsgatan 29,27.0,1.0,Fastighetsbyrån Årsta,2040.0,2300000.0,74.0,59.29518204070777,18.046417236328125,85185.0
20170914.0,Flintbacken 4,29.5,1.0,Notar,1291.0,2780000.0,382.0,59.31060543041464,18.050537109375,94237.0
20170914.0,Sjöbjörnsvägen 7,30.0,1.0,Historiska Hem,1958.0,2510000.0,157.0,59.31621220205322,18.007965087890625,83667.0
20170914.0,Strålgatan 33,30.0,1.0,BOSTHLM Fastighetsmäklare AB,1701.0,2850000.0,128.0,59.32392000355976,18.00384521484375,95000.0
20170913.0,Hagelstavägen 12,27.0,1.0,Fastighetsbyrån Bromma,1844.0,2110000.0,62.0,59.35893344318532,17.94891357421875,78148.0
20170913.0,Cedergrensvägen 16,28.5,2.0,Notar,1463.0,2350000.0,91.0,59.302894609713576,18.0010986328125,82456.0
20170913.0,Gotlandsgatan 71,29.0,1.0,Innerstadsspecialisten S AB,1492.0,2980000.0,814.0,59.30990451895182,18.08074951171875,102759.0
20170913.0,Drottningholmsvägen 284,29.0,1.0,Erik Olsson Fastighetsförmedling,2000.0,2640000.0,36.0,59.335828623088354,17.95989990234375,91034.0
20170913.0,Vulcanusgatan 8,27.0,1.0,BOSTHLM Fastighetsmäklare AB,1137.0,2850000.0,627.0,59.33863004470884,18.03817749023437,105556.0
20170912.0,Erstagatan 23,28.0,1.0,SkandiaMäklarna Stockholm Södermalm,1570.0,3395000.0,561.0,59.313408931801185,18.090362548828125,121250.0
20170912.0,Smedsbacksgatan 14,30.0,1.0,Notar,2073.0,2875000.0,185.0,59.34773306953446,18.0999755859375,95833.0
20170912.0,Furusundsgatan 7,29.0,1.0,Notar,2146.0,2850000.0,227.0,59.34773306953446,18.09722900390625,98276.0
20170912.0,Bondegatan 81,30.0,1.0,Notar,1691.0,2900000.0,347.0,59.313408931801185,18.095855712890625,96667.0
20170912.0,Drottningholmsvägen 72,27.0,1.0,Erik Olsson Fastighetsförmedling,1419.0,3010000.0,340.0,59.331626057461776,18.01620483398437,111481.0
20170912.0,Bondegatan 22,28.0,1.0,Mäklarringen Södermalm/Sjöstaden,1429.0,3200000.0,918.0,59.31270807812389,18.079376220703125,114286.0
20170912.0,Furusundsgatan 12,28.0,1.0,Erik Olsson Fastighetsförmedling,1458.0,2770000.0,234.0,59.34633276298826,18.09722900390625,98929.0
20170911.0,Thorildsvägen 8,27.0,1.0,Hemverket AB,1173.0,2700000.0,340.0,59.331626057461776,18.01620483398437,100000.0
20170910.0,Atlasgatan 3,29.0,1.0,Bjurfors Vasastan Kungsholmen,1323.0,2900000.0,705.0,59.337929710962655,18.03955078125,100000.0
20170910.0,Åsögatan 118,28.0,1.0,Innerstadsspecialisten S AB,781.0,3350000.0,972.0,59.31270807812389,18.07525634765625,119643.0
2017098.0,Luxgatan 6,28.0,1.0,Fastighetsbyrån Bromma,1324.0,2810000.0,166.0,59.324620626125686,18.00933837890625,100357.0
2017098.0,Beckbrännarbacken 6,29.0,1.0,Bjurfors Södermalm,1741.0,2800000.0,757.0,59.314810595818216,18.087615966796875,96552.0
2017098.0,Bårdgränd 9,28.0,1.0,HusmanHagberg Bromma,2236.0,2250000.0,19.0,59.33863004470884,17.9296875,80357.0
2017098.0,Brännerigatan 5,30.0,1.0,HusmanHagberg Södermalm/Gamla Stan,1820.0,2900000.0,823.0,59.31060543041464,18.08074951171875,96667.0
2017097.0,Årstavägen 83,25.5,1.0,Fastighetsbyrån Årsta,1891.0,2515000.0,131.0,59.29798681355474,18.046417236328125,98627.0
2017097.0,Sven Rinmans Gata 4,29.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1880.0,3050000.0,556.0,59.32882405822882,18.029937744140625,105172.0
2017097.0,Kirunagatan 46,26.0,1.0,Fastighetsbyrån Hässelby/Vällingby/Spånga,1581.0,1840000.0,32.0,59.36523202956035,17.86376953125,70769.0
2017097.0,Stenkvistavägen 9,30.0,1.0,Svensk Fastighetsförmedling Älvsjö,2074.0,2275000.0,23.0,59.26571796386734,18.03955078125,75833.0
2017097.0,Cedergrensvägen 16,28.5,2.0,Notar,1463.0,2350000.0,91.0,59.302894609713576,18.0010986328125,82456.0
2017097.0,Alströmergatan 32 N,28.0,1.0,Innerstadsspecialisten S AB,1307.0,3150000.0,433.0,59.33722936277729,18.02719116210937,112500.0
2017097.0,Gyllenborgsgatan 13,26.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1467.0,2750000.0,274.0,59.33302697043213,18.01483154296875,105769.0
2017096.0,Bastuhagsvägen 49,29.0,1.0,Notar,1985.0,2440000.0,24.0,59.27484052203332,18.046417236328125,84138.0
2017096.0,Smedsbacksgatan 32,28.0,1.0,Notar,1735.0,2750000.0,198.0,59.34913331833489,18.098602294921875,98214.0
2017096.0,Lina sandells plan 28,27.0,1.0,Svenska Mäklarhuset Hägersten/Liljeholmen,1920.0,2250000.0,29.0,59.28325917646979,17.95989990234375,83333.0
2017096.0,Krukmakargatan 27,27.0,1.0,HusmanHagberg Södermalm/Gamla Stan,1920.0,2950000.0,1000.0,59.3169129835029,18.054656982421875,109259.0
2017096.0,Bergsrådsvägen 24,29.0,2.0,Real Estate Svanström Kieser Capp,2094.0,2525000.0,25.0,59.275542156075886,18.128814697265625,87069.0
2017095.0,Cedergrensvägen 16,28.5,2.0,Notar,1463.0,2350000.0,91.0,59.302894609713576,18.0010986328125,82456.0
2017095.0,Bäckvägen 149,26.0,1.0,Mäklarringen Hägersten/Skärholmen/Älvsjö,1143.0,2300000.0,63.0,59.30079135519931,17.984619140625,88462.0
2017095.0,Valhallavägen 22A,30.0,2.0,Erik Olsson Fastighetsförmedling,1841.0,3430000.0,1200.0,59.3484332011528,18.062896728515625,114333.0
2017094.0,Midskeppsgatan 16,27.0,1.0,Fastighetsbyrån Stockholm - Hammarby Sjöstad,1592.0,2900000.0,122.0,59.30219353932455,18.106842041015625,107407.0
2017094.0,Västmannagatan 17 A,26.0,1.0,HusmanHagberg Vasastan,1015.0,3475000.0,1300.0,59.33722936277729,18.051910400390625,133654.0
2017094.0,Ståltrådsvägen 40,29.3,1.0,Svenska Mäklarhuset Bromma,1537.0,2300000.0,125.0,59.34633276298826,17.975006103515625,78498.0
2017094.0,Sankt Göransgatan 153,30.0,2.0,Edward & Partners Fastighetsmäklare AB,1837.0,3375000.0,256.0,59.337929710962655,18.01483154296875,112500.0
2017091.0,Schlytersvägen 64,28.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,1861.0,2680000.0,99.0,59.30639974493064,17.999725341796875,95714.0
2017091.0,Essinge Brogata 22,30.0,1.0,Erik Olsson Fastighetsförmedling,2109.0,2600000.0,123.0,59.32532123424882,18.00384521484375,86667.0
20170831.0,Roslagsgatan 62,26.5,1.0,Fastighetsbyrån Stockholm - Vasastan,1195.0,2960000.0,966.0,59.35053350939106,18.0560302734375,111698.0
20170831.0,Björketorpsvägen 13,28.0,1.0,Fastighetsbyrån Bromma,1850.0,2000000.0,44.0,59.3547337361095,17.889862060546875,71429.0
20170831.0,Möregatan 7,30.0,2.0,Fastighetsbyrån Stockholm - Södermalm,1925.0,3410000.0,940.0,59.31130632743083,18.06976318359375,113667.0
20170831.0,Hägerstensvägen 207,30.0,1.0,Svenska Mäklarhuset Hägersten/Liljeholmen,2599.0,2500000.0,64.0,59.30429670714546,17.985992431640625,83333.0
20170830.0,Skeppargatan 81,29.0,1.0,Bjurfors Östermalm/Lidingö,1615.0,3200000.0,453.0,59.342831743974685,18.090362548828125,110345.0
20170830.0,Kungsklippan 20,27.0,1.0,Erik Olsson Fastighetsförmedling,2104.0,3050000.0,1300.0,59.33022508672785,18.04779052734375,112963.0
20170830.0,Norrbackagatan 44,30.0,1.0,Erik Olsson Fastighetsförmedling,1385.0,3550000.0,509.0,59.341431235306,18.03131103515625,118333.0
20170830.0,Chapmansgatan 5,28.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1211.0,3010000.0,603.0,59.32882405822882,18.032684326171875,107500.0
20170830.0,Heleneborgsgatan 9A,25.5,1.0,BOSTHLM Fastighetsmäklare AB,1439.0,2720000.0,512.0,59.319015241183074,18.03817749023437,106667.0
20170830.0,Ola Hanssonsgatan 1,26.0,1.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1790.0,2700000.0,128.0,59.333727405256454,17.999725341796875,103846.0
20170830.0,Valsbergs gränd 9,29.0,1.0,Brokr Fastighetsmäklare,1637.0,2685000.0,115.0,59.300090241462705,18.010711669921875,92586.0
20170829.0,Hallandsgatan 50A,27.0,1.0,MOHV Bromma,1608.0,3150000.0,889.0,59.31060543041464,18.07113647460937,116667.0
20170829.0,Cedergrensvägen 16,26.0,2.0,Notar,1334.0,2150000.0,91.0,59.302894609713576,18.0010986328125,82692.0
20170829.0,Gotlandsgatan 78,28.0,1.0,HusmanHagberg Södermalm/Gamla Stan,1886.0,3260000.0,782.0,59.31060543041464,18.084869384765625,116429.0
20170828.0,Dellensvägen 11,28.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Bandhagen,1860.0,2400000.0,272.0,59.30079135519931,18.0450439453125,85714.0
20170826.0,Floragatan 10,27.0,1.0,Notar,485.0,3550000.0,1200.0,59.34213149685935,18.076629638671875,131481.0
20170825.0,Annandagsvägen 7,28.5,1.0,Svensk Fastighetsförmedling Älvsjö,2279.0,2050000.0,31.0,59.2846620831748,18.024444580078125,71930.0
20170825.0,Östrandsvägen 68,26.0,1.0,Notar,1654.0,2070000.0,32.0,59.28255770143609,18.04779052734375,79615.0
20170824.0,Borgargatan 2,29.0,1.0,Bjurfors Södermalm,1330.0,3150000.0,415.0,59.31761375050765,18.0340576171875,108621.0
20170824.0,Bäckaskiftsvägen 70,28.0,1.0,Notar,1820.0,2410000.0,25.0,59.27413887353422,18.050537109375,86071.0
20170824.0,Tranebergsvägen 54 lgh 1304,28.0,1.0,Erik Olsson Fastighetsförmedling,1189.0,2775000.0,47.0,59.334427825640475,17.980499267578125,99107.0
20170824.0,Sjösavägen 15,29.0,1.0,Mäklarringen Farsta/Bandhagen,2020.0,2200000.0,24.0,59.26922692924215,18.03955078125,75862.0
20170823.0,Kratsbodavägen 50B,27.0,1.0,Svenska Mäklarhuset Annedal/Mariehäll,1670.0,2450000.0,104.0,59.36103310187028,17.95440673828125,90741.0
20170823.0,Tomtebogatan 23,27.0,1.0,Notar,933.0,2980000.0,509.0,59.34073095931448,18.03131103515625,110370.0
20170822.0,Hallandsgatan 46 B,28.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1822.0,3000000.0,889.0,59.31060543041464,18.07113647460937,107143.0
20170822.0,Johannelundsvägen 22,28.0,1.0,Tradition Fastighetsmäkleri,1949.0,1800000.0,17.0,59.36313263066022,17.90771484375,64286.0
20170822.0,Katarina bangata 67B,28.0,1.0,Svensk Fastighetsförmedling Hammarby Sjöstad,1578.0,3250000.0,626.0,59.3092035930421,18.0889892578125,116071.0
20170822.0,Voxnegränd 22,27.0,1.0,Svensk Fastighetsförmedling Farsta-Enskede,2387.0,2275000.0,21.0,59.27343721057842,18.1329345703125,84259.0
20170821.0,Bäckvägen 149,26.0,1.0,Svensk Fastighetsförmedling Hägersten-Liljeholmen,1143.0,2450000.0,63.0,59.30079135519931,17.984619140625,94231.0
20170821.0,Cedergrensvägen 16,26.0,2.0,Notar,1334.0,2150000.0,91.0,59.302894609713576,18.0010986328125,82692.0
20170821.0,Svarvargatan 10,26.0,1.0,Karlsson & Uddare AB,1401.0,2750000.0,433.0,59.33722936277729,18.02719116210937,105769.0
20170818.0,Möckelvägen 15,26.0,1.0,Fastighetsbyrån Årsta,1490.0,2200000.0,171.0,59.29448081136921,18.0615234375,84615.0
20170818.0,Strålgatan 19,29.0,1.0,Notar,1812.0,3120000.0,154.0,59.32392000355976,18.006591796875,107586.0
20170818.0,Skebokvarnsvägen 251,27.0,1.0,Notar,1513.0,1995000.0,21.0,59.26431427650567,18.035430908203125,73889.0
20170818.0,Jaktvarvsplan 3,30.0,2.0,ERA Bostad Sthlm,1622.0,3300000.0,650.0,59.32882405822882,18.035430908203125,110000.0
20170817.0,Hallandsgatan 46 B,29.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1840.0,3200000.0,889.0,59.31060543041464,18.07113647460937,110345.0
20170817.0,Fleminggatan 26,26.0,1.0,Bjurfors Kungsholmen Vasastan,1232.0,2960000.0,732.0,59.333727405256454,18.03817749023437,113846.0
20170817.0,Harpsundsvägen 125,28.5,1.0,Notar,1670.0,2110000.0,21.0,59.26080480505864,18.043670654296875,74035.0
20170817.0,Ekensbergsvägen 16,28.0,1.0,Hägerstens Mäklare,2301.0,2500000.0,104.0,59.314810595818216,17.99285888671875,89286.0
20170816.0,Fleminggatan 83,27.0,2.0,Fastighetsbyrån Stockholm - Kungsholmen,334.0,3705000.0,588.0,59.334427825640475,18.032684326171875,137222.0
20170816.0,Sveavägen 131,28.0,1.0,Fastighetsbyrån Stockholm - Vasastan,1083.0,3100000.0,1000.0,59.3484332011528,18.050537109375,110714.0
20170816.0,Svandammsvägen 30,30.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,2513.0,2870000.0,113.0,59.30149245448654,18.00933837890625,95667.0
20170816.0,Alströmergatan 35,26.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1589.0,2675000.0,516.0,59.335128231584385,18.029937744140625,102885.0
20170816.0,Midsommarvägen 12,27.0,1.0,Fastighetsbyrån Hägersten/Älvsjö,1912.0,2650000.0,124.0,59.30079135519931,18.0120849609375,98148.0
20170816.0,Katarina bangata 67B,28.0,1.0,Fastighetsbyrån Stockholm - Södermalm,1598.0,3100000.0,626.0,59.3092035930421,18.0889892578125,110714.0
20170816.0,Furusundsgatan 18,26.0,1.0,ERA Ditt Hem Fastighetsförmedling,1238.0,2800000.0,192.0,59.34633276298826,18.0999755859375,107692.0
20170816.0,Björketorpsvägen 13,28.0,1.0,HusmanHagberg Bromma,1850.0,2190000.0,44.0,59.3547337361095,17.889862060546875,78214.0
20170814.0,Karlbergsvägen 35C,28.0,1.0,Fastighetsbyrån Stockholm - Vasastan,1081.0,3575000.0,697.0,59.34213149685935,18.03955078125,127679.0
20170814.0,Rörstrandsgatan 33 B,27.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Vasastan,819.0,3050000.0,449.0,59.34003066888457,18.028564453125,112963.0
20170811.0,Linnégatan 20,29.0,1.0,Fastighetsbyrån Stockholm – Östermalm,1652.0,3230000.0,1200.0,59.33722936277729,18.0780029296875,111379.0
20170811.0,Kungsbro strand 25,26.0,1.0,BOSTHLM Fastighetsmäklare AB,2075.0,3470000.0,1400.0,59.330925579315355,18.050537109375,133462.0
20170811.0,Östgötagatan 32,29.0,1.0,Södermäklarna,1027.0,3400000.0,951.0,59.31270807812389,18.076629638671875,117241.0
20170811.0,Kronobergsgatan 26,27.0,1.0,Bjurfors Vasastan Kungsholmen,1390.0,3000000.0,596.0,59.335828623088354,18.035430908203125,111111.0
20170811.0,Åsögatan 175,26.0,1.0,Notar,1692.0,3000000.0,757.0,59.314810595818216,18.087615966796875,115385.0
20170811.0,Rödabergsgatan 9,28.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Vasastan,1694.0,3000000.0,566.0,59.34353197665222,18.035430908203125,107143.0
20170810.0,Skridskovägen 9A,25.1,1.0,Fastighetsbyrån Hägersten/Älvsjö,1349.0,2110000.0,45.0,59.29237703664608,17.975006103515625,84064.0
20170810.0,Gjutargatan 12,30.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1632.0,2940000.0,433.0,59.33722936277729,18.02719116210937,98000.0
20170810.0,Skanörvägen 9,25.5,1.0,Fastighetsbyrån Enskede,1494.0,2425000.0,102.0,59.29237703664608,18.112335205078125,95098.0
20170810.0,Rehnsgatan 15,27.0,1.0,Mäklarhuset Stockholm Innerstan,1100.0,3300000.0,1400.0,59.34213149685935,18.05877685546875,122222.0
20170810.0,Tjärhovsgatan 10,29.0,1.0,Mäklarhuset Stockholm Innerstan,1360.0,3310000.0,1100.0,59.314810595818216,18.07525634765625,114138.0
20170810.0,Stenkvistavägen 11,30.0,1.0,Mäklarhuset Enskede,2074.0,2195000.0,22.0,59.265016127416104,18.03955078125,73167.0
20170810.0,Åsögatan 98,27.0,1.0,HusmanHagberg Södermalm/Gamla Stan,2085.0,2800000.0,962.0,59.312007210000495,18.07113647460937,103704.0
20170810.0,Sköntorpsvägen 59,26.0,1.0,Svensk Fastighetsförmedling Årsta,1741.0,2400000.0,266.0,59.29868797064062,18.05877685546875,92308.0
20170810.0,Birkagatan 24,30.0,2.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1530.0,3575000.0,567.0,59.34073095931448,18.035430908203125,119167.0
2017089.0,Ekensbergsvägen 118,27.0,1.0,Mäklarhuset Liljeholmen,1506.0,2300000.0,106.0,59.314810595818216,17.994232177734375,85185.0
2017089.0,Rosenlundsgatan 28 B,29.0,1.0,SkandiaMäklarna Stockholm Södermalm,933.0,3500000.0,953.0,59.31551140615839,18.0560302734375,120690.0
2017089.0,Bårdgränd 13,28.0,1.0,Notar,2236.0,2400000.0,19.0,59.337929710962655,17.9296875,85714.0
2017089.0,Askängsbacken 5,27.0,1.0,HusmanHagberg Bromma,1928.0,2400000.0,114.0,59.36103310187028,17.958526611328125,88889.0
2017089.0,Midsommarvägen 28,30.0,1.0,Svensk Fastighetsförmedling Hägersten-Liljeholmen,1970.0,2580000.0,113.0,59.30079135519931,18.00933837890625,86000.0
2017089.0,Lorensbergsgatan 3B,25.4,1.0,Svensk Fastighetsförmedling Sthlm Södermalm,1556.0,3025000.0,437.0,59.319015241183074,18.0340576171875,119094.0
2017089.0,Sankt Göransgatan 153,28.5,2.0,BOSTHLM Fastighetsmäklare AB,1756.0,3100000.0,256.0,59.337929710962655,18.01483154296875,108772.0
2017088.0,Kungsholms kyrkoplan 4,28.0,1.0,Fastighetsbyrån Stockholm - Kungsholmen,1212.0,3000000.0,1300.0,59.329524579699104,18.04916381835937,107143.0
2017088.0,Fruängstorget 3,30.0,1.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,2244.0,2400000.0,29.0,59.286064932064534,17.964019775390625,80000.0
2017088.0,Garvar Lundins Gränd 6,30.0,1.0,Karlsson & Uddare AB,744.0,3250000.0,1000.0,59.32742297196316,18.043670654296875,108333.0
2017088.0,Kratsbodavägen 50B,27.0,1.0,Svenska Mäklarhuset Bromma,1670.0,2540000.0,104.0,59.36103310187028,17.95440673828125,94074.0
2017087.0,Tomtebogatan 34,29.0,1.0,SkandiaMäklarna Stockholm Vasastan,1418.0,3200000.0,449.0,59.34213149685935,18.028564453125,110345.0
2017087.0,Wollmar Yxkullsgatan 48B,30.0,2.0,Historiska Hem,1688.0,3450000.0,797.0,59.31551140615839,18.05328369140625,115000.0
2017083.0,Kärrtorpsvägen 34,26.0,1.0,SkandiaMäklarna Enskede,1647.0,2410000.0,46.0,59.28396063704929,18.11508178710937,92692.0
2017082.0,Drottninghusgränd 7,26.0,1.0,Bjurfors Kungsholmen Vasastan,1168.0,3205000.0,1500.0,59.337929710962655,18.065643310546875,123269.0
2017082.0,John Ericssonsgatan 6,27.0,1.0,Erik Olsson Fastighetsförmedling,1965.0,3550000.0,692.0,59.32812352231692,18.03680419921875,131481.0
2017082.0,Bäckvägen 149,26.0,1.0,BOSTHLM Fastighetsmäklare AB,1143.0,2450000.0,63.0,59.30079135519931,17.984619140625,94231.0
2017081.0,Alströmergatan 32 D,28.0,2.0,Länsförsäkringar Fastighetsförmedling Stockholm - Kungsholmen,1307.0,3250000.0,405.0,59.33722936277729,18.02581787109375,116071.0
20170731.0,Maria Bangata 6,27.0,1.0,Notar,1463.0,3280000.0,691.0,59.314109771032584,18.05328369140625,121481.0
